ENSEMBL_Genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000102531,8839.635777,0.533074232,0.178433625,2.987521171,0.002812498,0.032139566
ENSG00000120725,752.3799006,0.520329652,0.174173719,2.987417712,0.00281345,0.032139566
ENSG00000214353,36.65324428,-1.04475804,0.350096047,-2.984204044,0.002843171,0.032462025
ENSG00000151490,254.1576789,0.423581232,0.142031007,2.982315195,0.002860773,0.032645851
ENSG00000175193,1605.458662,0.385134849,0.129152709,2.982011391,0.002863613,0.032661119
ENSG00000237803,107.0529413,-0.922593665,0.309498917,-2.980926958,0.002873773,0.03275981
ENSG00000172493,8315.320169,0.297793198,0.09991193,2.980556962,0.002877247,0.032782221
ENSG00000038210,1282.933153,-0.331597341,0.111284647,-2.979722284,0.002885098,0.032790252
ENSG00000100997,5187.368362,0.897390939,0.301128694,2.980091091,0.002881627,0.032790252
ENSG00000160633,11459.44849,-0.279330266,0.093740641,-2.979820317,0.002884175,0.032790252
ENSG00000203879,14186.79234,-0.3827714,0.128443048,-2.980086556,0.002881669,0.032790252
ENSG00000273356,115.42741,0.586103272,0.196700055,2.979680266,0.002885494,0.032790252
ENSG00000172932,8262.000212,0.389452319,0.130765988,2.978238659,0.002899101,0.032927673
ENSG00000104870,7284.980376,0.95992734,0.322473222,2.97676605,0.002913062,0.0330517
ENSG00000188676,365.2684546,-1.01394346,0.340612623,-2.976822915,0.002912522,0.0330517
ENSG00000160803,3402.460217,-0.388169927,0.130462095,-2.975346419,0.002926579,0.033187736
ENSG00000251127,13.54282925,-1.285014223,0.43201343,-2.97447749,0.00293488,0.033264522
ENSG00000079277,7631.544601,0.533067803,0.179286891,2.973267032,0.00294648,0.033361212
ENSG00000154957,738.7475056,0.331906735,0.111626068,2.973380167,0.002945394,0.033361212
ENSG00000197622,41290.02625,-0.516130885,0.173606407,-2.972994446,0.002949098,0.033373472
ENSG00000179583,5244.949615,0.409612211,0.137848023,2.971476876,0.002963712,0.033521401
ENSG00000143398,3772.48303,-0.332602517,0.111982435,-2.970131136,0.002976727,0.033651096
ENSG00000106537,252.1882007,-0.685802321,0.230984923,-2.969034995,0.002987366,0.033753817
ENSG00000067369,5408.46775,-0.2457452,0.082790731,-2.968269478,0.002994816,0.033820423
ENSG00000090060,18378.96386,-0.284930467,0.096006245,-2.967832642,0.002999076,0.033850939
ENSG00000157600,7620.972918,0.498584968,0.16800636,2.967655319,0.003000806,0.033852895
ENSG00000134874,9.022179214,-1.301446041,0.438685336,-2.966696019,0.003010184,0.033941075
ENSG00000168264,12823.9527,0.457368509,0.154246372,2.965181637,0.003025043,0.034090929
ENSG00000222043,160.5136474,-0.981033793,0.33112734,-2.962708524,0.003049452,0.034348204
ENSG00000181800,161.3991322,0.615499006,0.207777882,2.962293197,0.003053569,0.034376762
ENSG00000165804,936.5007905,0.732949988,0.247453935,2.961965377,0.003056822,0.034395571
ENSG00000023572,240.1200774,0.426058472,0.14392026,2.960378707,0.003072611,0.034555348
ENSG00000071243,1722.26174,-0.309173411,0.104491376,-2.958841416,0.00308798,0.034701799
ENSG00000136141,1928.254832,-0.370093454,0.125084099,-2.958756997,0.003088826,0.034701799
ENSG00000135373,395.3879691,-1.032695556,0.349247365,-2.956917242,0.003107315,0.034891489
ENSG00000090238,11489.59915,0.665952299,0.225255584,2.956429698,0.003112232,0.034928655
ENSG00000167100,802.6983385,-0.482375952,0.163206957,-2.955609004,0.003120524,0.03500365
ENSG00000145416,1416.399352,0.830284768,0.281013103,2.954612288,0.003130622,0.03509881
ENSG00000152766,319.8989967,1.226276007,0.415074782,2.954349578,0.003133289,0.035110598
ENSG00000258745,28.29415446,1.0248613,0.346920853,2.954164592,0.003135167,0.035113552
ENSG00000140465,155.9994427,-1.125045698,0.381107009,-2.952046724,0.003156752,0.035337087
ENSG00000105516,1121.786643,0.511179446,0.173287344,2.949894858,0.003178821,0.035565819
ENSG00000244486,81.59488758,0.626663353,0.21247683,2.949325588,0.003184683,0.035597405
ENSG00000271795,66.73475076,1.083888256,0.36750662,2.949302669,0.003184919,0.035597405
ENSG00000258919,29.80232453,-0.964123587,0.326989177,-2.94848776,0.003193328,0.035673049
ENSG00000275981,5.612542252,-1.252814451,0.424970648,-2.948002306,0.003198347,0.035710766
ENSG00000143256,1250.695113,-0.336272063,0.11410283,-2.947096595,0.00320773,0.035785799
ENSG00000237596,28.70039197,-1.105490698,0.375119518,-2.947035927,0.003208359,0.035785799
ENSG00000168439,5479.502157,-0.301117809,0.102265035,-2.944484479,0.003234932,0.036063682
ENSG00000138069,10199.07804,-0.452326459,0.153735115,-2.942245548,0.003258414,0.036288254
ENSG00000241280,12.39112976,-1.242592736,0.422313763,-2.942344877,0.003257369,0.036288254
ENSG00000111843,1245.246592,0.461525856,0.156884749,2.941814661,0.003262952,0.036320176
ENSG00000129749,289.6413107,-0.732284298,0.248990952,-2.941007666,0.003271464,0.03637768
ENSG00000237522,473.4979937,-0.614228284,0.208839722,-2.941146825,0.003269995,0.03637768
ENSG00000170955,77.16034755,0.976395072,0.332142853,2.939684127,0.00328547,0.036505144
ENSG00000254287,38.64682182,-1.001804252,0.340795279,-2.93960719,0.003286286,0.036505144
ENSG00000112367,1432.096361,0.519274348,0.176825183,2.936653818,0.003317742,0.036813949
ENSG00000141469,70.89527386,0.762462974,0.259648416,2.936520802,0.003319166,0.036813949
ENSG00000279933,2818.840519,0.485371201,0.165283009,2.936606748,0.003318246,0.036813949
ENSG00000100077,6326.596139,0.646070026,0.220031612,2.936260019,0.003321957,0.036820646
ENSG00000197013,800.6345002,-0.525197188,0.178872857,-2.936148042,0.003323157,0.036820646
ENSG00000144843,1421.444797,-0.476708854,0.162407819,-2.935258016,0.003332704,0.036888829
ENSG00000162882,104.8137102,0.917369639,0.312523205,2.935364873,0.003331557,0.036888829
ENSG00000137265,3010.63582,-0.882184941,0.300572534,-2.935015145,0.003335314,0.036898928
ENSG00000134698,7669.091437,0.414374981,0.141208181,2.934496979,0.003340888,0.036923012
ENSG00000234645,7.976516643,-1.29409253,0.440983382,-2.934560765,0.003340201,0.036923012
ENSG00000253535,64.91014992,-0.921647539,0.314285265,-2.932519094,0.003362242,0.037140137
ENSG00000148158,3243.103256,0.771401253,0.263075552,2.932242267,0.003365241,0.037154382
ENSG00000140030,7203.304727,-0.578169869,0.1972268,-2.931497489,0.003373321,0.037224682
ENSG00000274019,6.719147758,-1.200569537,0.409645081,-2.930755412,0.003381389,0.037294782
ENSG00000163660,25415.57408,-0.436522767,0.148982461,-2.930027898,0.003389316,0.037363253
ENSG00000089006,3533.697476,0.289447395,0.098854986,2.92799997,0.003411501,0.037588756
ENSG00000143195,32.77086164,-1.192008206,0.407214508,-2.92722431,0.003420021,0.037644477
ENSG00000174348,23.40531662,1.175904085,0.401691928,2.927377929,0.003418332,0.037644477
ENSG00000104142,6018.494993,-0.500909054,0.171151746,-2.926695553,0.003425841,0.037689447
ENSG00000169710,4945.697465,-0.488594807,0.167058957,-2.924684889,0.003448052,0.037914617
ENSG00000123684,6713.284518,0.33423534,0.114298978,2.92421986,0.003453207,0.037952112
ENSG00000159352,6896.028662,-0.326842306,0.111789765,-2.923722985,0.003458724,0.037976841
ENSG00000163214,1288.649271,0.348313541,0.119147207,2.923388211,0.003462445,0.037976841
ENSG00000164778,8.754748147,-1.290834557,0.441544612,-2.923452177,0.003461734,0.037976841
ENSG00000166922,88.3334598,-0.962716465,0.329304111,-2.92348754,0.003461341,0.037976841
ENSG00000121933,114.8674976,1.208331783,0.413438135,2.922642303,0.00347075,0.038048729
ENSG00000182446,12931.04776,-0.370800716,0.126915921,-2.9216249,0.003482106,0.038153986
ENSG00000117036,5953.583716,-0.617097833,0.211272248,-2.920865553,0.003490604,0.038227832
ENSG00000170837,257.8526957,0.648395514,0.222020019,2.920437164,0.003495407,0.038249026
ENSG00000235888,63.91179258,-1.084802991,0.371459651,-2.920379073,0.003496058,0.038249026
ENSG00000120896,1630.334834,0.426280316,0.146048311,2.918762375,0.00351424,0.038428603
ENSG00000145919,1290.277307,-0.305809177,0.104816147,-2.917576986,0.003527626,0.038555582
ENSG00000108828,6446.9988,0.50689613,0.173784041,2.916816347,0.003536239,0.038630304
ENSG00000135454,39.09784842,-1.202575722,0.412331469,-2.916526661,0.003539525,0.038646774
ENSG00000261286,115.9207763,-1.172629652,0.402203069,-2.915516421,0.003551004,0.038752651
ENSG00000177042,1057.801755,0.284857371,0.097750508,2.914126745,0.003566851,0.038871234
ENSG00000232956,1127.458908,-0.412001435,0.141368246,-2.914384565,0.003563906,0.038871234
ENSG00000254979,24.70465605,-1.050778792,0.360585177,-2.914093148,0.003567235,0.038871234
ENSG00000154856,101.1656304,-1.278177017,0.438719154,-2.913428795,0.003574834,0.038930574
ENSG00000178913,12690.01224,-0.34964011,0.120014973,-2.913304068,0.003576262,0.038930574
ENSG00000204581,6.639927157,-1.284701187,0.441131173,-2.912288373,0.003587912,0.039037851
ENSG00000115946,793.7336122,-0.419937368,0.144244082,-2.911297029,0.003599317,0.039142344
ENSG00000176049,3909.531648,0.571141532,0.196197495,2.911054153,0.003602116,0.039153198
ENSG00000241852,349.431607,0.359828976,0.12366166,2.90978607,0.003616762,0.039292751
ENSG00000015285,8656.859246,0.678514919,0.233227891,2.90923576,0.003623135,0.039322684
ENSG00000130640,5610.039181,0.34791966,0.119586734,2.909349953,0.003621812,0.039322684
ENSG00000125144,4222.946147,-1.095343992,0.376931747,-2.905947828,0.003661425,0.039718421
ENSG00000134256,880.2191726,1.284017302,0.441896923,2.905694146,0.003664394,0.039730808
ENSG00000188825,253.6996813,0.390638938,0.134498017,2.904421532,0.003679324,0.039872796
ENSG00000164708,296.7324127,0.458852294,0.158039136,2.903409269,0.003691239,0.039962075
ENSG00000171943,474.6483113,0.410419189,0.141352738,2.903510702,0.003690044,0.039962075
ENSG00000105656,9681.249224,-0.507715158,0.174914619,-2.902645645,0.003700251,0.040039695
ENSG00000122042,9407.791603,-0.29043127,0.100067957,-2.902340365,0.003703859,0.040058799
ENSG00000267735,50.50245968,0.991390991,0.341665972,2.901638065,0.003712172,0.040128741
ENSG00000220008,1772.38006,0.508229927,0.175170615,2.901342363,0.003715677,0.040146668
ENSG00000060237,30133.00695,-0.347148562,0.11965973,-2.901131071,0.003718183,0.040153793
ENSG00000135540,104.3008185,0.842119489,0.290381141,2.900048831,0.003731045,0.040272688
ENSG00000159348,2404.323277,0.446736343,0.154065953,2.899643535,0.003735873,0.040304781
ENSG00000106366,491.9593382,0.562270399,0.193973079,2.898703266,0.003747093,0.040385752
ENSG00000272734,128.8678338,0.751140904,0.259125008,2.89875883,0.003746429,0.040385752
ENSG00000260086,103.1867842,-0.912256052,0.314783036,-2.898047061,0.003754942,0.040450294
ENSG00000118655,784.149711,0.683429124,0.235940441,2.896617132,0.003772098,0.040584495
ENSG00000137312,48689.62612,-0.701066464,0.242036442,-2.896532674,0.003773113,0.040584495
ENSG00000182095,11204.22623,0.43723463,0.150958644,2.896386832,0.003774868,0.040584495
ENSG00000243469,12.59523576,-1.218279565,0.42056344,-2.89677953,0.003770146,0.040584495
ENSG00000181915,1938.509777,0.308339498,0.106597984,2.892545312,0.003821341,0.041043539
ENSG00000185650,33706.37434,0.549899704,0.190102746,2.892644714,0.003820132,0.041043539
ENSG00000197982,2680.57943,-0.624104649,0.215801034,-2.892037341,0.003827525,0.041078973
ENSG00000235531,881.6986006,-0.574184255,0.19854475,-2.891963932,0.003828419,0.041078973
ENSG00000105048,59.53017321,1.275498516,0.441196856,2.890996384,0.003840225,0.041144731
ENSG00000260934,170.2017295,0.808032879,0.279499566,2.89099869,0.003840197,0.041144731
ENSG00000265118,30.65701215,0.872085758,0.301624492,2.891296241,0.003836563,0.041144731
ENSG00000243870,6.164977147,-1.268443103,0.438842458,-2.890429308,0.00384716,0.04119873
ENSG00000196387,1567.647241,-0.26172543,0.090618319,-2.88821765,0.003874317,0.041469116
ENSG00000138623,2258.01434,-0.845760017,0.293007621,-2.886477885,0.003895801,0.041678555
ENSG00000213281,6338.427596,-0.323277271,0.112039452,-2.885387837,0.003909317,0.041802582
ENSG00000137802,2711.144082,-0.251937274,0.087379396,-2.883257219,0.003935859,0.042049549
ENSG00000149557,312.6976958,-0.960931053,0.333283594,-2.883223385,0.003936282,0.042049549
ENSG00000079257,406.4168389,0.943218616,0.327351811,2.881360613,0.003959623,0.042278119
ENSG00000073803,1128.882274,-0.496999508,0.172523203,-2.88076907,0.003967062,0.042328762
ENSG00000105248,1480.596094,-0.405887802,0.140900298,-2.880673835,0.003968261,0.042328762
ENSG00000111058,10.4024381,1.208748097,0.419766613,2.87957179,0.003982156,0.042456152
ENSG00000170509,28.11493185,0.950869237,0.330303954,2.878770372,0.003992289,0.042530632
ENSG00000254521,391.5777125,1.205443791,0.418744452,2.878709881,0.003993055,0.042530632
ENSG00000105849,1121.400073,-0.492529986,0.171142875,-2.87788777,0.004003475,0.04262074
ENSG00000267751,30.28634761,1.0890994,0.378509301,2.877338537,0.004010451,0.042674103
ENSG00000233214,48.34968484,-1.088523048,0.378530982,-2.875651133,0.004031951,0.042881887
ENSG00000111305,10.62970034,1.217128597,0.423294308,2.87537199,0.004035517,0.042896927
ENSG00000151748,1606.071851,-0.412579829,0.143494464,-2.875231675,0.004037311,0.042896927
ENSG00000255441,1269.485342,0.944702719,0.328706669,2.873999246,0.004053099,0.043043637
ENSG00000101460,3081.350576,-0.950465164,0.33078277,-2.873381723,0.004061031,0.043106814
ENSG00000139629,2921.31219,-0.565515942,0.196940371,-2.871508459,0.004085178,0.043320827
ENSG00000154359,1709.388412,-0.62049387,0.216078383,-2.871614737,0.004083805,0.043320827
ENSG00000065243,3211.382911,0.393087011,0.136919725,2.870930483,0.004092655,0.043357812
ENSG00000279873,187.8211148,0.565523266,0.196974681,2.871045477,0.004091167,0.043357812
ENSG00000127314,12881.16642,-0.382884719,0.133395225,-2.870303028,0.004100786,0.043422789
ENSG00000261716,881.9269237,0.319275161,0.111305713,2.868452588,0.00412485,0.043656338
ENSG00000140538,27.01013435,-1.150020882,0.400985547,-2.867985866,0.00413094,0.043699514
ENSG00000129071,3758.99128,0.422290354,0.147264099,2.86757165,0.004136351,0.043735477
ENSG00000225973,622.6093075,0.355581839,0.124116236,2.864909933,0.004171279,0.044083338
ENSG00000166546,25.08875686,1.175313325,0.410489686,2.863198188,0.004193881,0.044300675
ENSG00000164221,316.1309385,0.773127643,0.270348864,2.859740669,0.004239876,0.044764768
ENSG00000141682,3372.883469,-0.890401399,0.311508989,-2.858348973,0.004258518,0.044939765
ENSG00000010295,4651.160196,0.541775188,0.189846968,2.853746848,0.004320695,0.04557379
ENSG00000116147,10.8402282,1.180293545,0.413707363,2.852967218,0.004331309,0.045649723
ENSG00000280003,40.95498385,0.797013552,0.27936866,2.852909671,0.004332093,0.045649723
ENSG00000278727,65.84874064,1.035646847,0.363267481,2.850920883,0.004359281,0.045913963
ENSG00000274528,16.91890122,-1.242521267,0.435941303,-2.850203132,0.004369132,0.045995424
ENSG00000110660,474.1144625,-0.465531318,0.163345224,-2.849984266,0.004372139,0.046004808
ENSG00000108950,952.3901993,-0.789471338,0.27702822,-2.849786701,0.004374856,0.046011122
ENSG00000182310,1070.658607,-0.660217347,0.23169337,-2.849530596,0.004378379,0.046025914
ENSG00000226791,122.6538951,0.585303276,0.205431941,2.84913472,0.004383831,0.046060952
ENSG00000138756,4896.355848,0.801491833,0.281387495,2.848356261,0.00439457,0.046151477
ENSG00000169682,1042.065337,-0.51315094,0.180202808,-2.847630105,0.004404609,0.046234566
ENSG00000181634,3611.712565,-1.257709961,0.441911556,-2.846067146,0.004426286,0.046417285
ENSG00000233461,118.9077287,-0.724521477,0.254564921,-2.846116715,0.004425597,0.046417285
ENSG00000107562,6.010027834,1.184755628,0.416348681,2.84558516,0.00443299,0.046442785
ENSG00000147535,1824.33909,-0.288303913,0.101314667,-2.845628595,0.004432386,0.046442785
ENSG00000153885,160.5924599,0.716625414,0.251857439,2.845361313,0.004436107,0.046453052
ENSG00000139370,6747.029238,-0.796441901,0.279946856,-2.844975334,0.004441486,0.046486986
ENSG00000125977,3584.716668,-0.295238449,0.103789079,-2.844600343,0.004446718,0.046519344
ENSG00000126259,11.63371761,-1.125561533,0.395814432,-2.843659662,0.004459866,0.046634451
ENSG00000176463,3808.57739,0.637093425,0.224079207,2.843161732,0.00446684,0.046684918
ENSG00000123643,5393.920722,0.789049807,0.277561485,2.842792859,0.004472012,0.04671652
ENSG00000169432,31.80159441,-1.183349652,0.416532862,-2.840951482,0.004497915,0.046964546
ENSG00000050130,1960.891181,0.255282155,0.089929989,2.838676608,0.004530104,0.047277934
ENSG00000165935,9.738232107,-1.234476219,0.434914613,-2.838433529,0.004533556,0.047291255
ENSG00000110848,2194.920632,-0.642114646,0.226273501,-2.837781018,0.004542834,0.047319915
ENSG00000177879,2022.712871,0.288848104,0.101781163,2.837932821,0.004540674,0.047319915
ENSG00000198400,59.32945689,-0.741926411,0.261425163,-2.838006882,0.00453962,0.047319915
ENSG00000270980,36.33191864,-0.985514212,0.347342986,-2.837294118,0.004549768,0.047369447
ENSG00000109519,1531.819672,-0.339110589,0.119532569,-2.836972319,0.004554356,0.047394517
ENSG00000123095,932.8381926,0.744679998,0.262513518,2.836730094,0.004557812,0.047407791
ENSG00000151883,7539.34973,0.257004005,0.090618136,2.836121082,0.004566513,0.047461916
ENSG00000238061,36.28242211,-0.826642362,0.291475597,-2.836060274,0.004567383,0.047461916
ENSG00000198909,6478.34283,0.352655758,0.124390651,2.835066416,0.004581616,0.047587076
ENSG00000037749,1713.945946,-0.291299595,0.102878681,-2.831486491,0.004633219,0.048100071
ENSG00000157193,1459.136262,-0.285426161,0.100828526,-2.830807626,0.004643064,0.048179267
ENSG00000196611,12932.73122,-1.168504196,0.413384847,-2.826673991,0.004703418,0.048782259
ENSG00000099958,393.4043081,0.467420089,0.165376102,2.826406501,0.004707348,0.048799736
ENSG00000144566,6992.278787,-0.328544642,0.116256552,-2.826031199,0.004712867,0.048833662
ENSG00000176788,30918.63364,-0.862548512,0.305461822,-2.82375227,0.004746506,0.049135374
ENSG00000251161,28.33448023,-1.035082358,0.366549594,-2.823853514,0.004745007,0.049135374
ENSG00000128272,13395.35917,-0.310638708,0.110018894,-2.823503288,0.004750194,0.04915015
ENSG00000179152,795.1740162,0.327944123,0.116158544,2.823245817,0.004754011,0.04916624
ENSG00000069943,722.2916224,0.298924216,0.105947035,2.82144957,0.004780715,0.049418911
ENSG00000186350,15613.59998,0.643807097,0.228276531,2.820294725,0.004797956,0.049573558
ENSG00000101188,106.1909391,-0.809003852,0.286946683,-2.819352509,0.004812064,0.049695705
ENSG00000269220,1680.201828,-0.657462527,0.233215754,-2.819117131,0.004815594,0.049708548
ENSG00000150457,2882.592344,-0.457820053,0.162448901,-2.818240387,0.004828764,0.049820839
ENSG00000058262,16883.53944,-0.284156675,0.100848738,-2.817652258,0.004837617,0.049865178
